counter,phi,theta,psi,accel_x,accel_y,accel_z,gps_x,gps_y,gps_z,height,ultrasound,opticflow_vx,opticflow_vy
1971,-283,775,8705,2029,-793,-1669,392433314,30036244,500219736,1.097656,3337,-30.46571,-96.412598
1972,-283,775,8705,2029,-793,-1669,392433314,30036244,500219736,1.097656,3337,-30.46571,-96.412598
1973,-283,775,8705,2029,-793,-1669,392433314,30036244,500219736,1.097656,3337,-30.46571,-96.412598
1974,-142,767,9329,760,-300,1497,392433324,30036250,500219732,1.117188,3388,-18.051859,-29.991882
1975,-142,767,9329,760,-300,1497,392433324,30036250,500219732,1.117188,3388,-18.051859,-29.991882
1976,-142,767,9329,760,-300,1497,392433324,30036250,500219732,1.117188,3388,-18.051859,-29.991882
1977,-114,712,9750,-253,544,2231,392433332,30036256,500219729,1.144531,3494,21.286362,110.026886
1978,-114,712,9750,-253,544,2231,392433332,30036256,500219729,1.144531,3494,21.286362,110.026886
1979,-114,712,9750,-253,544,2231,392433332,30036256,500219729,1.144531,3494,21.286362,110.026886
1980,-99,758,9979,-599,-225,964,392433339,30036262,500219723,1.152344,3518,39.567429,-100.931808
1981,-99,758,9979,-599,-225,964,392433339,30036262,500219723,1.152344,3518,39.567429,-100.931808
1982,-99,758,9979,-599,-225,964,392433339,30036262,500219723,1.152344,3518,39.567429,-100.931808
1983,48,886,10202,-582,-194,271,392433346,30036268,500219716,1.140625,3457,24.910797,-89.344505
1984,48,886,10202,-582,-194,271,392433346,30036268,500219716,1.140625,3457,24.910797,-89.344505
1985,48,886,10202,-582,-194,271,392433346,30036268,500219716,1.140625,3457,24.910797,-89.344505
1986,142,888,10285,277,-603,-1365,392433354,30036276,500219708,1.128906,3436,177.852066,144.46109
1987,142,888,10285,277,-603,-1365,392433354,30036276,500219708,1.128906,3436,177.852066,144.46109
1988,142,888,10285,277,-603,-1365,392433354,30036276,500219708,1.128906,3436,177.852066,144.46109
1989,79,800,10288,930,90,-2035,392433362,30036282,500219701,1.125,3417,-13.445748,22.339157
1990,79,800,10288,930,90,-2035,392433362,30036282,500219701,1.125,3417,-13.445748,22.339157
1991,79,800,10288,930,90,-2035,392433362,30036282,500219701,1.125,3417,-13.445748,22.339157
1992,0,751,10270,581,443,-188,392433371,30036288,500219696,1.140625,3456,-190.541687,276.185852
1993,0,751,10270,581,443,-188,392433371,30036288,500219696,1.140625,3456,-190.541687,276.185852
1994,0,751,10270,581,443,-188,392433371,30036288,500219696,1.140625,3456,-190.541687,276.185852
1995,12,757,10225,-569,980,1479,392433380,30036295,500219691,1.167969,3527,0,-39.67461
1996,12,757,10225,-569,980,1479,392433380,30036295,500219691,1.167969,3527,0,-39.67461
1997,12,757,10225,-569,980,1479,392433380,30036295,500219691,1.167969,3527,0,-39.67461
1998,-6,877,10067,528,393,780,392433389,30036303,500219685,1.171875,3569,98.488472,-202.014328
1999,-6,877,10067,528,393,780,392433389,30036303,500219685,1.171875,3569,98.488472,-202.014328
2000,-6,877,10067,528,393,780,392433389,30036303,500219685,1.171875,3569,98.488472,-202.014328
2001,-199,1054,9791,1861,-90,19,392433397,30036311,500219679,1.179688,3593,-121.956886,-237.416519
2002,-199,1054,9791,1861,-90,19,392433397,30036311,500219679,1.179688,3593,-121.956886,-237.416519
2003,-199,1054,9791,1861,-90,19,392433397,30036311,500219679,1.179688,3593,-121.956886,-237.416519
2004,-458,1164,9382,2756,-147,-165,392433403,30036320,500219674,1.179688,3579,-311.241119,-120.384262
2005,-458,1164,9382,2756,-147,-165,392433403,30036320,500219674,1.179688,3579,-311.241119,-120.384262
2006,-458,1164,9382,2756,-147,-165,392433403,30036320,500219674,1.179688,3579,-311.241119,-120.384262
2007,-536,1153,8895,2496,-432,847,392433409,30036328,500219669,1.1875,3617,22.29726,-65.858337
2008,-536,1153,8895,2496,-432,847,392433409,30036328,500219669,1.1875,3617,22.29726,-65.858337
2009,-536,1153,8895,2496,-432,847,392433409,30036328,500219669,1.1875,3617,22.29726,-65.858337
2010,-655,928,8345,1738,-597,460,392433412,30036336,500219666,1.1875,2970,-218.559158,228.167694
2011,-655,928,8345,1738,-597,460,392433412,30036336,500219666,1.1875,2970,-218.559158,228.167694
2012,-655,928,8345,1738,-597,460,392433412,30036336,500219666,1.1875,2970,-218.559158,228.167694
2013,-588,819,7722,631,-1,1124,392433415,30036343,500219663,1.179688,2709,-117.37204,70.911026
2014,-588,819,7722,631,-1,1124,392433415,30036343,500219663,1.179688,2709,-117.37204,70.911026
2015,-588,819,7722,631,-1,1124,392433415,30036343,500219663,1.179688,2709,-117.37204,70.911026
2016,-455,802,7071,1092,-1046,1466,392433416,30036350,500219660,1.164062,2625,115.244972,122.097664
2017,-455,802,7071,1092,-1046,1466,392433416,30036350,500219660,1.164062,2625,115.244972,122.097664
2018,-455,802,7071,1092,-1046,1466,392433416,30036350,500219660,1.164062,2625,115.244972,122.097664
2019,-470,772,6255,731,-1779,760,392433415,30036356,500219656,1.148438,2367,0,-5.515842
2020,-470,772,6255,731,-1779,760,392433415,30036356,500219656,1.148438,2367,0,-5.515842
2021,-470,772,6255,731,-1779,760,392433415,30036356,500219656,1.148438,2367,0,-5.515842
2022,-410,716,5401,113,-2102,316,392433413,30036360,500219652,1.101562,2200,-84.529732,14.288422
2023,-410,716,5401,113,-2102,316,392433413,30036360,500219652,1.101562,2200,-84.529732,14.288422
2024,-410,716,5401,113,-2102,316,392433413,30036360,500219652,1.101562,2200,-84.529732,14.288422
2025,-312,572,4728,88,-1987,-100,392433412,30036362,500219648,1.074219,2077,4.345623,-1.283546
2026,-312,572,4728,88,-1987,-100,392433412,30036362,500219648,1.074219,2077,4.345623,-1.283546
2027,-312,572,4728,88,-1987,-100,392433412,30036362,500219648,1.074219,2077,4.345623,-1.283546
2028,-92,332,4253,124,-998,538,392433410,30036362,500219645,1.023438,2989,165.602158,96.857635
2029,-92,332,4253,124,-998,538,392433410,30036362,500219645,1.023438,2989,165.602158,96.857635
2030,-92,332,4253,124,-998,538,392433410,30036362,500219645,1.023438,2989,165.602158,96.857635
2031,84,17,3989,473,-749,479,392433408,30036361,500219641,0.964844,2787,-8.42003,176.161331
2032,84,17,3989,473,-749,479,392433408,30036361,500219641,0.964844,2787,-8.42003,176.161331
2033,84,17,3989,473,-749,479,392433408,30036361,500219641,0.964844,2787,-8.42003,176.161331
2034,283,-288,3769,-114,91,301,392433405,30036358,500219638,0.9375,2636,14.431989,81.701881
2035,283,-288,3769,-114,91,301,392433405,30036358,500219638,0.9375,2636,14.431989,81.701881
2036,304,-512,3515,-203,492,-331,392433402,30036355,500219634,0.875,2402,19.700159,100.211647
2037,304,-512,3515,-203,492,-331,392433402,30036355,500219634,0.875,2402,19.700159,100.211647
2038,304,-512,3515,-203,492,-331,392433402,30036355,500219634,0.875,2402,19.700159,100.211647
2039,341,-681,3214,82,1698,473,392433398,30036352,500219630,0.835938,2243,3.961401,81.904182
2040,341,-681,3214,82,1698,473,392433398,30036352,500219630,0.835938,2243,3.961401,81.904182
2041,341,-681,3214,82,1698,473,392433398,30036352,500219630,0.835938,2243,3.961401,81.904182
2042,321,-617,2852,-550,714,1775,392433395,30036350,500219626,0.765625,2001,24.758751,-28.032679
2043,321,-617,2852,-550,714,1775,392433395,30036350,500219626,0.765625,2001,24.758751,-28.032679
2044,321,-617,2852,-550,714,1775,392433395,30036350,500219626,0.765625,2001,24.758751,-28.032679
2045,325,-702,2587,349,174,1253,392433391,30036348,500219621,0.691406,1812,33.926678,60.542091
2046,325,-702,2587,349,174,1253,392433391,30036348,500219621,0.691406,1812,33.926678,60.542091
2047,325,-702,2587,349,174,1253,392433391,30036348,500219621,0.691406,1812,33.926678,60.542091
2048,404,-727,2329,372,457,-307,392433385,30036347,500219614,0.640625,1447,20.883648,7.009435
2049,404,-727,2329,372,457,-307,392433385,30036347,500219614,0.640625,1447,20.883648,7.009435
2050,404,-727,2329,372,457,-307,392433385,30036347,500219614,0.640625,1447,20.883648,7.009435
2051,326,-621,2057,-89,-70,-1330,392433379,30036345,500219608,0.527344,1208,-1.210884,-27.271048
2052,326,-621,2057,-89,-70,-1330,392433379,30036345,500219608,0.527344,1208,-1.210884,-27.271048
2053,326,-621,2057,-89,-70,-1330,392433379,30036345,500219608,0.527344,1208,-1.210884,-27.271048
2054,354,-577,1883,373,-63,-722,392433374,30036343,500219603,0.480469,975,3.797027,-3.738365
2055,354,-577,1883,373,-63,-722,392433374,30036343,500219603,0.480469,975,3.797027,-3.738365
2056,354,-577,1883,373,-63,-722,392433374,30036343,500219603,0.480469,975,3.797027,-3.738365
2057,343,-492,1675,338,466,-1576,392433368,30036340,500219599,0.382812,903,0.390387,-0.384356
2058,343,-492,1675,338,466,-1576,392433368,30036340,500219599,0.382812,903,0.390387,-0.384356
2059,343,-492,1675,338,466,-1576,392433368,30036340,500219599,0.382812,903,0.390387,-0.384356
2060,348,-380,1469,-71,1154,-1736,392433363,30036338,500219596,0.316406,33649,-0.326007,-0.368172
2061,348,-380,1469,-71,1154,-1736,392433363,30036338,500219596,0.316406,33649,-0.326007,-0.368172
2062,348,-380,1469,-71,1154,-1736,392433363,30036338,500219596,0.316406,33649,-0.326007,-0.368172
2063,308,-215,1251,-1106,1853,-979,392433359,30036336,500219594,0.296875,878,0.00137,0.063722
2064,308,-215,1251,-1106,1853,-979,392433359,30036336,500219594,0.296875,878,0.00137,0.063722
2065,276,-74,1191,-797,1152,-150,392433355,30036335,500219593,0.261719,33646,0.049312,0.078894
2066,276,-74,1191,-797,1152,-150,392433355,30036335,500219593,0.261719,33646,0.049312,0.078894
2067,276,-74,1191,-797,1152,-150,392433355,30036335,500219593,0.261719,33646,0.049312,0.078894
2068,273,13,1251,-50,46,87,392433353,30036335,500219592,0.25,880,-0.00274,-0.01416
2069,273,13,1251,-50,46,87,392433353,30036335,500219592,0.25,880,-0.00274,-0.01416
2070,191,60,1248,-602,550,-1428,392433351,30036336,500219591,0.222656,33651,-0.012892,-0.011424
2071,191,60,1248,-602,550,-1428,392433351,30036336,500219591,0.222656,33651,-0.012892,-0.011424
2072,-68,148,1302,219,192,-1631,392433349,30036336,500219591,0.207031,879,-0.012892,-0.011424
2073,-68,148,1302,219,192,-1631,392433349,30036336,500219591,0.207031,879,-0.012892,-0.011424
2074,-156,127,1252,-696,-502,-807,392433348,30036337,500219591,0.207031,33646,-0.012892,-0.011424
2075,-165,28,1291,-631,984,1615,392433348,30036337,500219592,0.210938,878,-0.012892,-0.011424
2076,-165,28,1291,-631,984,1615,392433348,30036337,500219592,0.210938,878,-0.012892,-0.011424
2077,-328,-68,1357,-261,551,334,392433348,30036336,500219592,0.210938,33652,-0.012892,-0.011424
2078,-213,-158,1431,403,235,-1541,392433347,30036336,500219592,0.195312,895,-0.012892,-0.011424
2079,-213,-158,1431,403,235,-1541,392433347,30036336,500219592,0.195312,895,-0.012892,-0.011424
2080,-180,-109,1376,-82,872,-485,392433347,30036336,500219591,0.191406,32768,-0.012892,-0.011424
2081,-185,-117,1374,134,289,-146,392433347,30036336,500219591,0.1875,881,-0.012892,-0.011424
2082,-185,-117,1374,134,289,-146,392433347,30036336,500219591,0.1875,881,-0.012892,-0.011424
2083,-190,-146,1379,129,278,-68,392433347,30036336,500219591,0.1875,882,-0.012892,-0.011424
2084,-188,-197,1354,-354,621,123,392433347,30036336,500219591,0.1875,885,-0.012892,-0.011424
2085,-188,-197,1354,-354,621,123,392433347,30036336,500219591,0.1875,885,-0.012892,-0.011424
2086,-173,-157,1322,710,233,1056,392433347,30036337,500219591,0.191406,1005,-0.012892,-0.011424
2087,-155,-91,1320,26,412,-148,392433347,30036336,500219591,0.1875,883,-0.012892,-0.011424
2088,-155,-91,1320,26,412,-148,392433347,30036336,500219591,0.1875,883,-0.012892,-0.011424
2089,-155,-91,1320,-28,317,7,392433347,30036336,500219591,0.1875,885,-0.012892,-0.011424
2090,-157,-91,1319,-27,315,8,392433347,30036336,500219591,0.1875,885,-0.012892,-0.011424
2091,-157,-91,1319,-27,315,8,392433347,30036336,500219591,0.1875,885,-0.012892,-0.011424
2092,-158,-91,1319,-50,387,5,392433347,30036336,500219591,0.1875,889,-0.012892,-0.011424
2093,-159,-92,1318,-24,310,8,392433347,30036336,500219591,0.1875,888,-0.012892,-0.011424
2094,-159,-92,1318,-24,310,8,392433347,30036336,500219591,0.1875,888,-0.012892,-0.011424
2095,-160,-92,1318,-20,306,-70,392433347,30036336,500219591,0.1875,888,-0.012892,-0.011424
2096,-161,-92,1317,4,231,11,392433347,30036336,500219591,0.1875,887,-10.191154,2.043154
2097,-161,-92,1317,4,231,11,392433347,30036336,500219591,0.1875,887,-10.191154,2.043154
2098,-162,-93,1317,56,328,10,392433347,30036336,500219591,0.1875,887,-10.191154,2.043154
2099,-163,-93,1316,-16,300,8,392433347,30036336,500219591,0.1875,887,-10.191154,2.043154
2100,-163,-93,1316,-16,300,8,392433347,30036336,500219591,0.1875,887,-10.191154,2.043154
2101,-165,-93,1316,-14,298,8,392433347,30036336,500219591,0.1875,885,-10.191154,2.043154
2102,-166,-94,1316,-12,295,7,392433347,30036337,500219591,0.1875,884,-10.191154,2.043154
2103,-166,-94,1316,-12,295,7,392433347,30036337,500219591,0.1875,884,-10.191154,2.043154
2104,-167,-94,1315,-13,295,84,392433347,30036336,500219591,0.195312,885,-10.191154,2.043154
2105,-168,-95,1314,-8,291,8,392433347,30036336,500219591,0.191406,885,-10.191154,2.043154
2106,-168,-95,1314,-8,291,8,392433347,30036336,500219591,0.191406,885,-10.191154,2.043154
2107,-169,-95,1314,-8,288,7,392433347,30036336,500219591,0.191406,883,-10.191154,2.043154
2108,-170,-95,1313,19,212,11,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2109,-170,-95,1313,19,212,11,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2110,-171,-95,1313,-1,281,-70,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2111,-172,-96,1313,-2,282,7,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2112,-172,-96,1313,-2,282,7,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2113,-173,-96,1312,24,205,10,392433347,30036336,500219591,0.1875,882,-10.191154,2.043154
2114,-174,-97,1312,1,277,7,392433347,30036336,500219591,0.1875,882,-10.191154,2.043154
2115,-174,-97,1312,1,277,7,392433347,30036336,500219591,0.1875,882,-10.191154,2.043154
2116,-175,-97,1312,27,200,10,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2117,-176,-97,1311,3,271,7,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2118,-176,-97,1311,3,271,7,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2119,-178,-97,1311,5,269,7,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2120,-179,-97,1311,31,192,10,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2121,-179,-97,1311,31,192,10,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2122,-180,-98,1311,34,190,10,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2123,-181,-98,1311,11,261,6,392433347,30036336,500219591,0.1875,882,-10.191154,2.043154
2124,-181,-98,1311,11,261,6,392433347,30036336,500219591,0.1875,882,-10.191154,2.043154
2125,-182,-98,1311,12,259,6,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2126,-184,-99,1311,14,256,6,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2127,-184,-99,1311,14,256,6,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2128,-185,-99,1310,90,278,8,392433347,30036336,500219591,0.1875,883,-10.191154,2.043154
2129,-186,-99,1310,16,251,6,392433347,30036336,500219591,0.1875,883,-0.172592,0.036413
2130,-186,-99,1310,16,251,6,392433347,30036336,500219591,0.1875,883,-0.172592,0.036413
2131,-187,-99,1310,17,247,6,392433347,30036336,500219591,0.1875,883,-0.172592,0.036413
2132,-189,-99,1310,44,170,9,392433347,30036336,500219591,0.1875,883,-0.172592,0.036413
2133,-189,-99,1310,44,170,9,392433347,30036336,500219591,0.1875,883,-0.172592,0.036413
2134,-190,-99,1309,21,242,6,392433347,30036336,500219591,0.1875,881,-0.172592,0.036413
2135,-191,-100,1309,22,239,6,392433347,30036336,500219591,0.1875,883,-0.172592,0.036413
2136,-191,-100,1309,22,239,6,392433347,30036336,500219591,0.1875,883,-0.172592,0.036413
2137,-192,-100,1310,23,236,5,392433347,30036336,500219591,0.1875,883,-0.172592,0.036413
2138,-193,-100,1310,24,234,5,392433347,30036336,500219591,0.1875,883,-0.172592,0.036413
2139,-193,-100,1310,24,234,5,392433347,30036336,500219591,0.1875,883,-0.172592,0.036413
2140,-195,-100,1310,49,156,7,392433347,30036337,500219591,0.1875,882,-0.057531,0
2141,-195,-100,1310,23,232,81,392433347,30036336,500219591,0.191406,882,-0.057531,0
2142,-195,-100,1310,23,232,81,392433347,30036336,500219591,0.191406,882,-0.057531,0
2143,-197,-101,1309,101,253,85,392433347,30036336,500219591,0.191406,882,-0.057531,0
2144,-196,-100,1310,102,251,7,392433347,30036336,500219591,0.191406,881,-0.057531,0
2145,-196,-100,1310,102,251,7,392433347,30036336,500219591,0.191406,881,-0.057531,0
2146,-198,-101,1310,30,224,4,392433347,30036337,500219591,0.195312,882,-0.057531,0
2147,-198,-101,1310,30,224,4,392433347,30036337,500219591,0.195312,882,-0.057531,0
2148,-199,-101,1310,31,220,4,392433347,30036336,500219591,0.195312,882,-0.057531,0
2149,-200,-101,1309,35,215,-71,392433347,30036336,500219591,0.1875,33649,-0.057531,0
2150,-200,-101,1309,35,215,-71,392433347,30036336,500219591,0.1875,33649,-0.057531,0
2151,-201,-101,1309,104,243,85,392433347,30036336,500219591,0.1875,881,-0.013698,0
2152,-202,-101,1309,107,238,6,392433347,30036336,500219591,0.1875,33650,-0.013698,0
2153,-202,-101,1309,107,238,6,392433347,30036336,500219591,0.1875,33650,-0.013698,0
2154,-203,-101,1309,32,214,82,392433347,30036336,500219591,0.1875,881,-0.013698,0
2155,-204,-101,1309,36,208,5,392433347,30036336,500219591,0.1875,33650,-0.013698,0
2156,-204,-101,1309,36,208,5,392433347,30036336,500219591,0.1875,33650,-0.013698,0
2157,-205,-102,1309,38,207,5,392433347,30036337,500219591,0.191406,881,-0.013698,0
2158,-206,-102,1308,42,200,-72,392433347,30036337,500219591,0.195312,33651,-0.013698,0
2159,-206,-102,1308,42,200,-72,392433347,30036337,500219591,0.195312,33651,-0.013698,0
2160,-208,-102,1308,65,126,8,392433347,30036336,500219591,0.195312,881,-0.013698,0
2161,-210,-102,1308,117,221,6,392433347,30036336,500219591,0.191406,33650,-0.013698,0
2162,-210,-102,1308,117,221,6,392433347,30036336,500219591,0.191406,33650,-0.013698,0
2163,-210,-102,1308,118,221,6,392433347,30036336,500219591,0.1875,881,-0.013698,0
2164,-210,-102,1308,43,195,4,392433347,30036336,500219591,0.1875,881,-0.013698,0
2165,-210,-102,1308,43,195,4,392433347,30036336,500219591,0.1875,881,-0.013698,0
2166,-212,-103,1308,46,192,5,392433347,30036336,500219591,0.1875,881,-0.013698,0
2167,-213,-102,1309,144,139,11,392433347,30036336,500219591,0.1875,882,-0.013698,0
2168,-213,-102,1309,144,139,11,392433347,30036336,500219591,0.1875,882,-0.013698,0
2169,-214,-102,1309,48,183,-73,392433347,30036336,500219591,0.1875,883,-0.013698,0
2170,-215,-102,1309,121,209,6,392433347,30036337,500219591,0.1875,883,-0.013698,0
2171,-215,-102,1309,121,209,6,392433347,30036337,500219591,0.1875,883,-0.013698,0
